"Ano";"Localidade";"Índice de Desenvolvimento Humano Municipal (IDHM) ";"Produto Interno Bruto (PIB) per Capita (R$ 1,00)";"Crimes de Ameaça ";"Crimes de Estelionato ";"Crimes de Estupro ";"Crimes de Furto ";"Crimes de Lesão Corporal ";"Crimes de Roubo ";"Furtos de Veículos ";"Ocorrências Envolvendo Tráfico de Drogas ";"Ocorrências Envolvendo Uso/Consumo de Drogas ";"Perturbação do Sossego/Tranquilidade ";"Roubos de Veículos "
"2023";"Astorga";"";"";"243";"293";"22";"210";"134";"25";"22";"7";"8";"23";"7"
"2023";"Atalaia";"";"";"39";"34";"1";"38";"31";"3";"1";"2";"1";"4";"2"
"2023";"Balsa Nova";"";"";"129";"118";"13";"173";"62";"27";"3";"16";"26";"63";"12"
"2023";"Bandeirantes";"";"";"282";"280";"9";"404";"156";"19";"16";"63";"52";"185";"1"
"2023";"Barbosa Ferraz";"";"";"104";"63";"15";"122";"63";"6";"7";"6";"6";"15";"1"
"2023";"Barra do Jacaré";"";"";"28";"21";"2";"21";"18";"1";"1";"-";"-";"14";"-"
"2023";"Barracão";"";"";"145";"69";"10";"124";"90";"8";"15";"10";"7";"49";"2"
"2023";"Bela Vista da Caroba";"";"";"23";"6";"-";"12";"15";"-";"-";"-";"1";"7";"-"
"2023";"Bela Vista do Paraíso";"";"";"173";"176";"7";"132";"95";"20";"15";"7";"3";"28";"9"
"2023";"Bituruna";"";"";"177";"81";"13";"170";"122";"9";"12";"3";"12";"31";"1"
"2023";"Boa Esperança";"";"";"28";"25";"3";"27";"18";"2";"4";"-";"1";"7";"2"
"2023";"Boa Esperança do Iguaçu";"";"";"33";"6";"4";"14";"22";"-";"2";"-";"2";"6";"-"
"2023";"Boa Ventura de São Roque";"";"";"40";"12";"5";"17";"33";"3";"2";"3";"2";"2";"1"
"2023";"Boa Vista da Aparecida";"";"";"69";"46";"5";"101";"53";"-";"8";"10";"8";"1";"-"
"2023";"Bocaiúva do Sul";"";"";"168";"120";"15";"136";"122";"18";"11";"6";"6";"80";"4"
"2023";"Bom Jesus do Sul";"";"";"42";"16";"2";"32";"17";"1";"1";"1";"-";"10";"1"
"2023";"Bom Sucesso";"";"";"65";"24";"3";"71";"45";"2";"4";"2";"6";"19";"1"
"2023";"Bom Sucesso do Sul";"";"";"33";"25";"5";"27";"23";"-";"-";"2";"3";"10";"-"
"2023";"Borrazópolis";"";"";"79";"27";"3";"55";"46";"4";"2";"11";"8";"8";"2"
"2023";"Braganey";"";"";"56";"23";"1";"24";"31";"1";"1";"3";"13";"8";"-"
"2023";"Brasilândia do Sul";"";"";"32";"14";"5";"20";"31";"2";"5";"1";"-";"3";"-"
"2023";"Cafeara";"";"";"17";"14";"1";"16";"7";"1";"1";"1";"2";"-";"2"
"2023";"Cafelândia";"";"";"131";"173";"11";"122";"126";"5";"12";"6";"28";"25";"1"
"2023";"Cafezal do Sul";"";"";"34";"15";"5";"23";"21";"2";"-";"10";"3";"3";"-"
"2023";"Califórnia";"";"";"82";"80";"4";"99";"61";"7";"8";"13";"17";"13";"2"
"2023";"Cambará";"";"";"148";"204";"12";"169";"104";"25";"14";"40";"35";"34";"3"
"2023";"Cambé";"";"";"833";"1.454";"33";"990";"590";"119";"89";"146";"80";"260";"24"
"2023";"Cambira";"";"";"105";"70";"6";"75";"67";"8";"13";"9";"6";"12";"1"
"2023";"Campina da Lagoa";"";"";"177";"127";"10";"123";"115";"7";"6";"7";"7";"21";"-"
"2023";"Campina do Simão";"";"";"55";"19";"1";"26";"28";"1";"1";"-";"-";"4";"-"
"2023";"Campina Grande do Sul";"";"";"453";"576";"42";"483";"345";"75";"53";"34";"54";"98";"16"
"2023";"Campo Bonito";"";"";"43";"20";"3";"23";"26";"-";"1";"-";"-";"2";"-"
"2023";"Campo do Tenente";"";"";"110";"32";"3";"113";"47";"8";"1";"3";"5";"36";"1"
"2023";"Campo Largo";"";"";"1.184";"1.632";"68";"1.084";"569";"179";"73";"107";"220";"419";"44"
"2023";"Campo Magro";"";"";"275";"252";"19";"208";"220";"32";"19";"15";"8";"71";"6"
"2023";"Campo Mourão";"";"";"963";"1.201";"59";"1.352";"656";"93";"170";"94";"142";"337";"20"
"2023";"Cândido de Abreu";"";"";"103";"55";"16";"103";"60";"7";"7";"6";"2";"4";"2"
"2023";"Candói";"";"";"116";"89";"12";"87";"75";"6";"4";"4";"2";"12";"5"
"2023";"Cantagalo";"";"";"159";"62";"15";"111";"72";"6";"8";"6";"11";"20";"2"
"2023";"Capanema";"";"";"233";"155";"19";"101";"143";"6";"7";"9";"8";"153";"-"
"2023";"Capitão Leônidas Marques";"";"";"168";"103";"13";"90";"115";"1";"18";"14";"31";"16";"-"
"2023";"Carambeí";"";"";"238";"252";"20";"284";"143";"42";"25";"6";"12";"66";"9"
"2023";"Carlópolis";"";"";"209";"85";"8";"206";"109";"18";"15";"13";"10";"37";"2"
"2023";"Cascavel";"";"";"3.645";"4.991";"206";"5.302";"2.186";"632";"530";"431";"397";"868";"63"
"2023";"Castro";"";"";"750";"761";"58";"643";"418";"106";"44";"38";"46";"213";"7"
"2023";"Catanduvas";"";"";"82";"52";"8";"62";"64";"5";"2";"7";"8";"9";"-"
"2023";"Centenário do Sul";"";"";"99";"65";"6";"87";"75";"6";"9";"2";"4";"5";"3"
"2023";"Cerro Azul";"";"";"153";"109";"17";"88";"90";"5";"7";"2";"4";"48";"1"
"2023";"Céu Azul";"";"";"84";"68";"14";"107";"37";"17";"10";"37";"7";"14";"7"
"2023";"Chopinzinho";"";"";"289";"152";"15";"141";"159";"11";"14";"11";"27";"46";"4"
"2023";"Cianorte";"";"";"628";"879";"26";"652";"379";"61";"70";"132";"35";"165";"19"
"2023";"Cidade Gaúcha";"";"";"128";"87";"3";"109";"78";"9";"12";"7";"26";"25";"2"
"2023";"Clevelândia";"";"";"290";"124";"17";"255";"151";"14";"9";"29";"28";"38";"-"
"2023";"Colombo";"";"";"2.474";"3.024";"166";"2.657";"1.643";"575";"320";"309";"288";"1.192";"100"
"2023";"Colorado";"";"";"166";"200";"12";"277";"133";"14";"17";"24";"21";"36";"3"
"2023";"Congonhinhas";"";"";"112";"55";"6";"97";"55";"2";"5";"2";"9";"40";"-"
"2023";"Conselheiro Mairinck";"";"";"40";"22";"1";"56";"31";"-";"-";"3";"5";"23";"-"
"2023";"Contenda";"";"";"193";"170";"16";"169";"94";"21";"9";"15";"7";"51";"9"
"2023";"Corbélia";"";"";"180";"157";"8";"145";"131";"11";"10";"30";"42";"45";"2"
"2023";"Cornélio Procópio";"";"";"478";"643";"14";"489";"248";"29";"27";"52";"49";"217";"-"
"2023";"Coronel Domingos Soares";"";"";"69";"18";"9";"40";"33";"3";"1";"1";"4";"7";"-"
"2023";"Coronel Vivida";"";"";"303";"170";"11";"238";"130";"14";"14";"10";"20";"28";"-"
"2023";"Corumbataí do Sul";"";"";"21";"15";"3";"39";"14";"4";"4";"2";"1";"1";"2"
"2023";"Cruz Machado";"";"";"185";"80";"11";"77";"94";"8";"5";"1";"18";"40";"-"
"2023";"Cruzeiro do Iguaçu";"";"";"65";"27";"1";"59";"51";"2";"2";"-";"4";"25";"-"
"2023";"Cruzeiro do Oeste";"";"";"315";"219";"26";"266";"193";"15";"20";"32";"73";"89";"4"
"2023";"Cruzeiro do Sul";"";"";"31";"21";"4";"48";"16";"8";"2";"3";"1";"7";"3"
"2023";"Cruzmaltina";"";"";"17";"12";"1";"18";"15";"2";"-";"3";"2";"1";"2"
"2023";"Curitiba";"";"";"15.404";"38.938";"803";"50.799";"8.379";"9.460";"3.747";"1.766";"3.367";"10.865";"567"
"2023";"Curiúva";"";"";"130";"62";"10";"100";"92";"17";"6";"2";"33";"30";"6"
"2023";"Diamante do Norte";"";"";"47";"23";"-";"38";"23";"2";"1";"-";"4";"18";"-"
"2023";"Diamante do Sul";"";"";"30";"6";"2";"23";"10";"1";"-";"-";"1";"3";"-"
"2023";"Diamante D'Oeste";"";"";"42";"27";"2";"28";"33";"-";"5";"17";"-";"10";"-"
"2023";"Dois Vizinhos";"";"";"652";"485";"37";"491";"317";"21";"47";"38";"56";"273";"-"
"2023";"Douradina";"";"";"91";"86";"2";"46";"46";"1";"3";"7";"3";"23";"1"
"2023";"Doutor Camargo";"";"";"51";"73";"3";"85";"37";"7";"7";"4";"9";"7";"3"
"2023";"Doutor Ulysses";"";"";"19";"9";"4";"10";"5";"1";"-";"-";"2";"4";"-"
"2023";"Enéas Marques";"";"";"64";"39";"12";"49";"36";"1";"2";"3";"1";"8";"-"
"2023";"Engenheiro Beltrão";"";"";"168";"111";"5";"142";"77";"16";"4";"7";"31";"43";"2"
"2023";"Entre Rios do Oeste";"";"";"46";"31";"6";"23";"28";"3";"3";"4";"2";"19";"1"
"2023";"Esperança Nova";"";"";"16";"10";"2";"10";"14";"-";"1";"-";"1";"2";"-"
"2023";"Espigão Alto do Iguaçu";"";"";"42";"14";"4";"19";"16";"3";"1";"-";"-";"7";"-"
"2023";"Farol";"";"";"23";"11";"-";"17";"17";"4";"-";"2";"1";"6";"-"
"2023";"Faxinal";"";"";"221";"101";"14";"135";"166";"21";"13";"26";"31";"49";"7"
"2023";"Fazenda Rio Grande";"";"";"1.442";"1.918";"101";"1.674";"888";"402";"130";"117";"120";"1.472";"39"
"2023";"Fênix";"";"";"39";"29";"3";"35";"30";"5";"2";"3";"2";"9";"2"
"2023";"Fernandes Pinheiro";"";"";"46";"18";"3";"22";"22";"3";"1";"4";"-";"20";"3"
"2023";"Figueira";"";"";"79";"46";"5";"76";"46";"1";"-";"-";"6";"10";"-"
"2023";"Flor da Serra do Sul";"";"";"48";"22";"4";"35";"20";"1";"2";"3";"-";"8";"-"
"2023";"Floraí";"";"";"47";"39";"2";"66";"43";"2";"4";"2";"3";"5";"-"
"2023";"Floresta";"";"";"89";"98";"10";"133";"70";"23";"9";"25";"11";"14";"6"
"2023";"Florestópolis";"";"";"86";"69";"6";"68";"75";"6";"3";"16";"3";"10";"-"
"2023";"Flórida";"";"";"15";"25";"2";"12";"5";"-";"-";"-";"1";"3";"-"
"2023";"Formosa do Oeste";"";"";"45";"56";"5";"83";"36";"3";"9";"3";"8";"10";"1"
"2023";"Foz do Iguaçu";"";"";"2.946";"4.091";"157";"4.882";"1.910";"1.002";"535";"368";"157";"1.001";"207"
"2023";"Foz do Jordão";"";"";"32";"24";"5";"32";"42";"-";"2";"-";"1";"8";"-"
"2023";"Francisco Alves";"";"";"59";"52";"3";"56";"60";"11";"3";"10";"3";"16";"9"
"2023";"Francisco Beltrão";"";"";"1.367";"1.193";"88";"1.235";"765";"48";"84";"138";"74";"783";"9"
"2023";"General Carneiro";"";"";"163";"71";"8";"126";"116";"17";"3";"7";"10";"22";"6"
"2023";"Godoy Moreira";"";"";"26";"8";"1";"15";"10";"1";"1";"2";"-";"5";"-"
"2023";"Goioerê";"";"";"288";"360";"19";"227";"208";"42";"21";"19";"37";"56";"5"
"2023";"Goioxim";"";"";"64";"25";"6";"23";"40";"1";"1";"1";"1";"8";"-"
"2023";"Grandes Rios";"";"";"35";"25";"3";"26";"28";"1";"1";"1";"5";"16";"1"
"2023";"Guaíra";"";"";"382";"341";"20";"322";"286";"67";"45";"157";"45";"59";"35"
"2023";"Guairaçá";"";"";"62";"46";"2";"59";"48";"2";"1";"4";"3";"10";"-"
"2023";"Guamiranga";"";"";"49";"24";"3";"22";"30";"6";"-";"1";"-";"5";"5"
"2023";"Guapirama";"";"";"25";"25";"4";"23";"21";"5";"1";"2";"-";"9";"-"
"2023";"Guaporema";"";"";"21";"10";"2";"17";"15";"1";"2";"2";"1";"3";"1"
"2023";"Guaraci";"";"";"33";"23";"1";"40";"31";"1";"3";"4";"8";"7";"-"
"2023";"Guaraniaçu";"";"";"143";"95";"7";"114";"96";"15";"11";"6";"-";"17";"12"
"2023";"Guarapuava";"";"";"1.624";"1.918";"144";"1.374";"1.225";"151";"63";"209";"79";"310";"19"
"2023";"Guaraqueçaba";"";"";"87";"29";"10";"78";"47";"2";"2";"3";"6";"34";"-"
"2023";"Guaratuba";"";"";"733";"680";"38";"1.027";"486";"111";"19";"88";"209";"633";"6"
"2023";"Honório Serpa";"";"";"33";"16";"2";"47";"32";"-";"2";"-";"2";"2";"-"
"2023";"Ibaiti";"";"";"327";"250";"22";"411";"165";"37";"15";"16";"47";"124";"5"
"2023";"Ibema";"";"";"56";"38";"4";"39";"55";"1";"4";"4";"5";"2";"-"
"2023";"Ibiporã";"";"";"632";"599";"27";"551";"284";"83";"45";"48";"54";"226";"17"
"2023";"Icaraíma";"";"";"69";"64";"4";"112";"70";"3";"5";"4";"1";"12";"1"
"2023";"Iguaraçu";"";"";"46";"33";"-";"49";"35";"8";"4";"8";"1";"2";"4"
"2023";"Iguatu";"";"";"15";"11";"1";"11";"16";"-";"-";"1";"1";"1";"-"
"2023";"Imbaú";"";"";"73";"81";"5";"77";"71";"22";"6";"6";"5";"10";"13"
"2023";"Imbituva";"";"";"301";"206";"18";"175";"186";"24";"18";"9";"20";"124";"9"
"2023";"Inácio Martins";"";"";"88";"33";"12";"94";"62";"5";"2";"6";"11";"27";"-"
"2023";"Inajá";"";"";"22";"10";"-";"28";"22";"-";"-";"2";"-";"2";"-"
"2023";"Indianópolis";"";"";"42";"36";"1";"36";"41";"5";"2";"4";"1";"7";"3"
"2023";"Ipiranga";"";"";"109";"119";"4";"65";"65";"5";"2";"2";"6";"32";"-"
"2023";"Iporã";"";"";"162";"100";"9";"123";"158";"10";"13";"22";"76";"51";"4"
"2023";"Iracema do Oeste";"";"";"23";"17";"2";"22";"13";"2";"2";"1";"-";"6";"-"
"2023";"Irati";"";"";"638";"548";"57";"524";"410";"52";"14";"53";"44";"301";"8"
"2023";"Iretama";"";"";"73";"40";"8";"138";"39";"19";"16";"3";"4";"5";"7"
"2023";"Itaguajé";"";"";"43";"22";"4";"60";"34";"3";"2";"5";"5";"2";"1"
"2023";"Itaipulândia";"";"";"145";"64";"4";"82";"74";"10";"6";"7";"2";"30";"2"
"2023";"Itambaracá";"";"";"50";"29";"8";"64";"23";"9";"1";"1";"1";"16";"1"
"2023";"Itambé";"";"";"41";"36";"7";"57";"33";"-";"5";"4";"6";"10";"-"
"2023";"Itapejara d'Oeste";"";"";"140";"104";"12";"87";"108";"3";"7";"11";"14";"25";"2"
"2023";"Itaperuçu";"";"";"211";"115";"13";"131";"223";"31";"6";"9";"4";"112";"6"
"2023";"Itaúna do Sul";"";"";"42";"17";"2";"45";"24";"3";"5";"2";"2";"22";"1"
"2023";"Ivaí";"";"";"116";"53";"5";"56";"83";"6";"1";"4";"10";"34";"1"
"2023";"Ivaiporã";"";"";"491";"418";"35";"322";"276";"31";"31";"50";"66";"71";"1"
"2023";"Ivaté";"";"";"34";"50";"2";"30";"40";"-";"2";"3";"2";"3";"-"
"2023";"Ivatuba";"";"";"20";"18";"7";"30";"13";"-";"-";"-";"2";"1";"-"
"2023";"Jaboti";"";"";"55";"32";"3";"34";"20";"1";"4";"1";"3";"21";"-"
"2023";"Jacarezinho";"";"";"585";"394";"43";"465";"244";"43";"20";"52";"53";"171";"7"
"2023";"Jaguapitã";"";"";"153";"137";"12";"138";"95";"11";"11";"20";"21";"29";"5"
"2023";"Jaguariaíva";"";"";"367";"267";"22";"371";"228";"59";"28";"19";"12";"75";"12"
"2023";"Jandaia do Sul";"";"";"257";"183";"8";"249";"146";"15";"31";"15";"23";"72";"3"
"2023";"Janiópolis";"";"";"35";"40";"4";"88";"27";"3";"5";"-";"1";"10";"-"
"2023";"Japira";"";"";"50";"52";"2";"43";"30";"4";"2";"5";"19";"12";"-"
"2023";"Japurá";"";"";"55";"74";"2";"53";"43";"8";"5";"8";"3";"3";"3"
"2023";"Jardim Alegre";"";"";"102";"57";"4";"65";"57";"1";"8";"17";"19";"19";"-"
"2023";"Jardim Olinda";"";"";"14";"13";"1";"11";"5";"-";"1";"-";"-";"1";"-"
"2023";"Jataizinho";"";"";"140";"86";"10";"229";"96";"7";"17";"39";"8";"62";"3"
"2023";"Jesuítas";"";"";"52";"79";"11";"114";"60";"6";"13";"10";"17";"12";"-"
"2023";"Joaquim Távora";"";"";"89";"97";"15";"106";"52";"9";"1";"7";"8";"42";"2"
"2023";"Jundiaí do Sul";"";"";"27";"18";"1";"17";"14";"1";"-";"2";"2";"10";"-"
"2023";"Juranda";"";"";"56";"48";"2";"50";"36";"10";"7";"2";"2";"10";"3"
"2023";"Jussara";"";"";"44";"41";"3";"50";"39";"3";"3";"5";"7";"9";"-"
"2023";"Kaloré";"";"";"34";"16";"4";"31";"25";"-";"8";"1";"2";"15";"-"
"2023";"Lapa";"";"";"503";"400";"29";"391";"272";"27";"21";"42";"68";"238";"4"
"2023";"Laranjal";"";"";"53";"12";"6";"40";"32";"2";"4";"1";"3";"3";"-"
"2023";"Laranjeiras do Sul";"";"";"402";"280";"38";"351";"290";"28";"33";"38";"25";"67";"1"
"2023";"Leópolis";"";"";"66";"39";"3";"25";"19";"-";"2";"2";"5";"24";"-"
"2023";"Lidianópolis";"";"";"17";"20";"3";"10";"18";"2";"2";"3";"4";"6";"-"
"2023";"Lindoeste";"";"";"38";"25";"6";"37";"25";"1";"3";"7";"7";"5";"-"
"2023";"Loanda";"";"";"262";"256";"13";"309";"174";"25";"32";"20";"42";"122";"2"
"2023";"Lobato";"";"";"29";"32";"-";"24";"25";"1";"2";"-";"-";"6";"2"
"2023";"Londrina";"";"";"4.973";"8.936";"254";"8.368";"2.919";"875";"649";"1.391";"524";"823";"131"
"2023";"Luiziana";"";"";"69";"41";"2";"62";"56";"6";"5";"3";"6";"7";"-"
"2023";"Lunardelli";"";"";"42";"22";"4";"27";"35";"4";"2";"6";"9";"9";"-"
"2023";"Lupionópolis";"";"";"48";"35";"-";"34";"38";"6";"2";"2";"2";"4";"2"
"2023";"Mallet";"";"";"184";"143";"14";"90";"109";"6";"3";"8";"7";"54";"4"
"2023";"Mamborê";"";"";"158";"94";"15";"78";"89";"12";"6";"5";"10";"22";"2"
"2023";"Mandaguaçu";"";"";"206";"252";"17";"308";"146";"26";"24";"22";"10";"19";"6"
"2023";"Mandaguari";"";"";"301";"376";"15";"491";"198";"70";"37";"48";"18";"49";"11"
"2023";"Mandirituba";"";"";"217";"213";"17";"262";"104";"26";"8";"9";"13";"79";"8"
"2023";"Manfrinópolis";"";"";"36";"23";"-";"11";"21";"2";"-";"1";"1";"13";"-"
"2023";"Mangueirinha";"";"";"312";"131";"19";"181";"152";"13";"7";"14";"26";"34";"2"
"2023";"Manoel Ribas";"";"";"127";"105";"15";"87";"89";"5";"6";"17";"2";"20";"1"
"2023";"Marechal Cândido Rondon";"";"";"628";"548";"58";"576";"474";"43";"56";"41";"58";"192";"9"
"2023";"Maria Helena";"";"";"33";"22";"3";"28";"28";"3";"1";"4";"-";"3";"1"
"2023";"Marialva";"";"";"415";"510";"31";"526";"228";"49";"38";"28";"13";"41";"9"
"2023";"Marilândia do Sul";"";"";"92";"44";"3";"73";"61";"8";"7";"17";"9";"17";"3"
"2023";"Marilena";"";"";"80";"33";"5";"104";"31";"12";"12";"4";"7";"25";"2"
"2023";"Mariluz";"";"";"80";"53";"6";"144";"68";"11";"3";"6";"41";"7";"1"
"2023";"Maringá";"";"";"2.900";"7.025";"133";"9.122";"1.773";"825";"846";"405";"246";"340";"162"
"2023";"Mariópolis";"";"";"77";"45";"10";"60";"37";"6";"1";"4";"1";"7";"4"
"2023";"Maripá";"";"";"31";"56";"4";"25";"23";"5";"1";"4";"5";"5";"6"
"2023";"Marmeleiro";"";"";"184";"152";"8";"139";"75";"9";"8";"17";"13";"68";"5"
"2023";"Marquinho";"";"";"23";"14";"2";"31";"16";"1";"2";"-";"-";"3";"1"
"2023";"Marumbi";"";"";"70";"24";"2";"33";"34";"6";"4";"12";"10";"16";"-"
"2023";"Matelândia";"";"";"190";"123";"13";"166";"113";"29";"15";"11";"14";"49";"20"
"2023";"Matinhos";"";"";"965";"765";"51";"1.025";"562";"99";"45";"160";"161";"784";"10"
"2023";"Mato Rico";"";"";"24";"3";"1";"12";"17";"1";"3";"4";"1";"4";"-"
"2023";"Mauá da Serra";"";"";"75";"49";"4";"82";"68";"16";"11";"6";"5";"10";"8"
"2023";"Medianeira";"";"";"556";"648";"62";"533";"423";"170";"69";"48";"58";"130";"35"
"2023";"Mercedes";"";"";"47";"26";"2";"20";"21";"3";"1";"5";"1";"5";"2"
"2023";"Mirador";"";"";"43";"15";"2";"30";"19";"3";"5";"-";"-";"5";"3"
"2023";"Miraselva";"";"";"15";"12";"3";"7";"4";"1";"-";"-";"1";"3";"1"
"2023";"Missal";"";"";"71";"96";"7";"115";"47";"9";"9";"4";"4";"18";"6"
"2023";"Moreira Sales";"";"";"97";"79";"7";"81";"79";"10";"5";"2";"11";"10";"4"
"2023";"Morretes";"";"";"289";"176";"14";"374";"155";"19";"14";"17";"29";"154";"6"
"2023";"Munhoz de Melo";"";"";"30";"20";"-";"18";"22";"4";"1";"1";"-";"2";"3"
"2023";"Nossa Senhora das Graças";"";"";"20";"17";"-";"26";"22";"4";"2";"1";"3";"2";"3"
"2023";"Nova Aliança do Ivaí";"";"";"22";"9";"1";"10";"8";"1";"-";"-";"1";"7";"1"
"2023";"Nova América da Colina";"";"";"25";"15";"1";"20";"30";"3";"-";"-";"5";"18";"-"
"2023";"Nova Aurora";"";"";"95";"93";"9";"95";"68";"9";"7";"4";"5";"16";"-"
"2023";"Nova Cantu";"";"";"65";"48";"6";"26";"30";"-";"5";"-";"3";"11";"-"
"2023";"Nova Esperança";"";"";"330";"248";"10";"438";"179";"61";"29";"15";"11";"45";"15"
"2023";"Nova Esperança do Sudoeste";"";"";"59";"18";"5";"36";"41";"1";"1";"2";"4";"15";"1"
"2023";"Nova Fátima";"";"";"75";"22";"8";"43";"44";"4";"3";"8";"14";"40";"-"
"2023";"Nova Laranjeiras";"";"";"27";"17";"5";"56";"31";"1";"2";"1";"1";"-";"-"
"2023";"Nova Londrina";"";"";"196";"117";"8";"245";"108";"13";"15";"13";"16";"84";"3"
"2023";"Nova Olímpia";"";"";"60";"31";"4";"51";"30";"8";"1";"6";"17";"4";"4"
"2023";"Nova Prata do Iguaçu";"";"";"178";"49";"10";"106";"76";"3";"10";"6";"3";"43";"-"
"2023";"Nova Santa Bárbara";"";"";"49";"26";"4";"40";"23";"2";"1";"8";"8";"13";"1"
"2023";"Nova Santa Rosa";"";"";"43";"62";"5";"62";"59";"6";"7";"7";"12";"15";"6"
"2023";"Nova Tebas";"";"";"52";"22";"2";"40";"29";"6";"3";"5";"14";"6";"2"
"2023";"Novo Itacolomi";"";"";"8";"12";"1";"19";"8";"-";"3";"-";"-";"2";"-"
"2023";"Ortigueira";"";"";"149";"156";"20";"319";"112";"62";"20";"20";"19";"12";"45"
"2023";"Ourizona";"";"";"15";"27";"2";"20";"11";"-";"-";"-";"1";"3";"-"
"2023";"Ouro Verde do Oeste";"";"";"52";"39";"6";"21";"39";"-";"1";"7";"7";"16";"-"
"2023";"Paiçandu";"";"";"325";"378";"36";"512";"245";"64";"34";"39";"13";"80";"11"
"2023";"Palmas";"";"";"1.043";"385";"57";"630";"475";"79";"35";"59";"52";"132";"4"
"2023";"Palmeira";"";"";"354";"326";"28";"376";"182";"23";"18";"22";"23";"231";"15"
"2023";"Palmital";"";"";"259";"39";"8";"93";"109";"7";"3";"12";"8";"18";"1"
"2023";"Palotina";"";"";"276";"396";"28";"363";"174";"25";"31";"12";"73";"60";"10"
"2023";"Paraíso do Norte";"";"";"117";"112";"16";"130";"62";"15";"23";"8";"6";"34";"9"
"2023";"Paranacity";"";"";"134";"70";"5";"162";"73";"10";"6";"12";"11";"11";"4"
"2023";"Paranaguá";"";"";"1.803";"1.481";"86";"2.642";"1.328";"508";"77";"188";"168";"772";"15"
"2023";"Paranapoema";"";"";"22";"6";"6";"20";"16";"1";"-";"-";"-";"6";"1"
"2023";"Paranavaí";"";"";"1.152";"1.136";"55";"1.577";"688";"122";"109";"86";"138";"282";"18"
"2023";"Pato Bragado";"";"";"49";"36";"6";"37";"39";"2";"4";"17";"3";"7";"1"
"2023";"Pato Branco";"";"";"1.328";"1.205";"78";"1.127";"770";"58";"105";"114";"216";"387";"4"
"2023";"Paula Freitas";"";"";"73";"37";"2";"40";"49";"2";"-";"3";"3";"22";"3"
"2023";"Paulo Frontin";"";"";"97";"39";"4";"46";"54";"5";"4";"3";"2";"16";"2"
"2023";"Peabiru";"";"";"170";"108";"13";"184";"110";"20";"18";"7";"14";"36";"10"
"2023";"Perobal";"";"";"66";"40";"3";"51";"32";"20";"4";"7";"1";"9";"7"
"2023";"Pérola";"";"";"92";"123";"3";"84";"66";"5";"7";"11";"13";"15";"3"
"2023";"Pérola d'Oeste";"";"";"36";"32";"3";"38";"23";"1";"-";"1";"2";"10";"1"
"2023";"Piên";"";"";"94";"84";"6";"37";"57";"3";"4";"1";"2";"32";"-"
"2023";"Pinhais";"";"";"1.150";"2.258";"61";"2.309";"614";"520";"125";"120";"156";"489";"27"
"2023";"Pinhal de São Bento";"";"";"35";"9";"4";"14";"16";"-";"-";"-";"1";"11";"-"
"2023";"Pinhalão";"";"";"113";"52";"6";"72";"41";"-";"14";"5";"3";"40";"-"
"2023";"Pinhão";"";"";"318";"210";"35";"320";"231";"14";"8";"10";"13";"24";"1"
"2023";"Piraí do Sul";"";"";"255";"195";"26";"194";"160";"26";"15";"14";"30";"104";"18"
"2023";"Piraquara";"";"";"1.224";"1.210";"76";"810";"1.023";"183";"57";"349";"295";"499";"19"
"2023";"Pitanga";"";"";"372";"269";"51";"274";"210";"15";"20";"11";"36";"39";"3"
"2023";"Pitangueiras";"";"";"22";"24";"1";"16";"12";"3";"1";"5";"3";"2";"-"
"2023";"Planaltina do Paraná";"";"";"47";"23";"-";"24";"41";"8";"3";"4";"5";"8";"-"
"2023";"Planalto";"";"";"155";"71";"14";"72";"67";"1";"2";"3";"7";"59";"1"
"2023";"Ponta Grossa";"";"";"2.981";"5.297";"231";"5.470";"2.504";"1.237";"441";"262";"287";"1.076";"107"
"2023";"Pontal do Paraná";"";"";"714";"482";"23";"948";"454";"68";"29";"113";"240";"690";"3"
"2023";"Porecatu";"";"";"89";"66";"9";"94";"41";"4";"9";"14";"5";"12";"1"
"2023";"Porto Amazonas";"";"";"63";"43";"4";"31";"42";"3";"-";"7";"5";"49";"1"
"2023";"Porto Barreiro";"";"";"15";"10";"4";"25";"7";"2";"1";"-";"-";"1";"-"
"2023";"Porto Rico";"";"";"64";"36";"2";"50";"36";"1";"10";"8";"12";"42";"-"
"2023";"Porto Vitória";"";"";"74";"21";"4";"35";"36";"4";"-";"4";"2";"13";"-"
"2023";"Prado Ferreira";"";"";"26";"21";"2";"22";"37";"2";"2";"6";"3";"4";"-"
"2023";"Pranchita";"";"";"38";"28";"5";"66";"27";"-";"6";"1";"2";"30";"-"
"2023";"Presidente Castelo Branco";"";"";"45";"45";"3";"43";"24";"4";"4";"3";"1";"7";"1"
"2023";"Primeiro de Maio";"";"";"114";"87";"2";"155";"81";"5";"3";"16";"4";"29";"1"
"2023";"Prudentópolis";"";"";"558";"290";"36";"256";"223";"23";"10";"19";"33";"39";"9"
"2023";"Quarto Centenário";"";"";"36";"27";"5";"29";"9";"1";"2";"-";"5";"3";"-"
"2023";"Quatiguá";"";"";"70";"55";"7";"39";"34";"4";"-";"3";"3";"16";"2"
"2023";"Quatro Barras";"";"";"270";"379";"25";"222";"160";"46";"8";"13";"21";"68";"9"
"2023";"Quatro Pontes";"";"";"26";"50";"2";"32";"21";"1";"4";"-";"1";"13";"-"
"2023";"Quedas do Iguaçu";"";"";"365";"120";"23";"318";"193";"24";"14";"16";"19";"83";"4"
