Ano,Localidade,Crimes de Ameaça ,Crimes de Estelionato ,Crimes de Estupro ,Crimes de Furto ,Crimes de Lesão Corporal ,Crimes de Roubo ,Furtos de Veículos ,Ocorrências Envolvendo Tráfico de Drogas ,Ocorrências Envolvendo Uso/Consumo de Drogas ,Perturbação do Sossego/Tranquilidade 
2019.0,Braganey,61.0,5.0,2.0,43.0,26.0,4.0,6.0,1.5,10.0,7.0
2020.0,Braganey,41.0,16.0,1.0,33.0,26.0,1.0,10.0,1.0,5.0,6.0
2021.0,Braganey,38.0,24.0,4.0,25.0,14.0,1.0,1.0,2.0,3.0,5.0
2022.0,Braganey,30.0,26.0,2.0,20.0,39.0,1.0,2.0,1.5,4.0,4.0
2023.0,Braganey,56.0,23.0,1.0,24.0,31.0,1.0,1.0,3.0,13.0,8.0
2018.0,Brasilândia do Sul,39.0,5.0,3.0,30.0,26.0,8.0,5.0,1.0,2.0,7.0
2019.0,Brasilândia do Sul,26.0,5.0,4.0,16.0,24.0,12.0,5.0,1.0,2.0,1.0
2020.0,Brasilândia do Sul,45.0,8.0,3.0,20.0,39.0,4.0,1.0,1.0,3.0,12.0
2021.0,Brasilândia do Sul,22.0,5.0,4.0,36.0,29.0,2.0,7.0,2.0,2.0,6.0
2022.0,Brasilândia do Sul,30.0,22.0,2.0,31.0,15.0,1.0,5.0,1.0,2.0,3.0
2023.0,Brasilândia do Sul,32.0,14.0,5.0,20.0,31.0,2.0,5.0,1.0,2.0,3.0
2018.0,Cafeara,17.0,3.0,1.0,25.0,6.0,6.0,2.0,1.0,1.0,2.0
2019.0,Cafeara,8.0,3.0,1.0,19.0,2.0,3.0,1.0,2.0,1.0,2.0
2020.0,Cafeara,9.0,7.0,3.0,22.0,11.0,1.0,2.0,1.0,1.0,2.0
2021.0,Cafeara,15.0,14.0,1.0,19.0,8.0,2.0,1.0,1.0,1.0,1.0
2022.0,Cafeara,17.0,14.0,1.0,12.0,10.0,2.0,1.0,1.0,1.0,5.0
2023.0,Cafeara,17.0,14.0,1.0,16.0,7.0,1.0,1.0,1.0,2.0,2.0
2018.0,Cafelândia,115.0,21.0,10.0,201.0,79.0,19.0,38.0,5.0,17.0,6.0
2019.0,Cafelândia,122.0,32.0,6.0,136.0,104.0,18.0,13.0,4.0,13.0,12.0
2020.0,Cafelândia,81.0,34.0,4.0,115.0,101.0,8.0,19.0,1.0,5.0,14.0
2021.0,Cafelândia,116.0,80.0,9.0,171.0,107.0,14.0,18.0,2.0,7.0,19.0
2022.0,Cafelândia,113.0,116.0,11.0,117.0,94.0,11.0,13.0,7.0,17.0,18.0
2023.0,Cafelândia,131.0,173.0,11.0,122.0,126.0,5.0,12.0,6.0,28.0,25.0
2018.0,Cafezal do Sul,17.0,5.0,2.0,33.0,5.0,2.0,5.0,4.0,1.0,1.0
2019.0,Cafezal do Sul,21.0,2.0,1.0,22.0,21.0,1.0,1.0,4.0,1.0,5.0
2020.0,Cafezal do Sul,22.0,6.0,4.0,30.0,16.0,2.0,1.0,6.0,1.0,3.0
2021.0,Cafezal do Sul,37.0,15.0,2.0,38.0,19.0,1.0,1.0,7.0,1.0,2.0
2022.0,Cafezal do Sul,34.0,22.0,2.0,37.0,25.0,7.0,4.0,4.0,1.0,5.0
2023.0,Cafezal do Sul,34.0,15.0,5.0,23.0,21.0,2.0,1.0,10.0,3.0,3.0
2018.0,Califórnia,71.0,8.0,6.0,149.0,44.0,15.0,13.0,6.0,13.0,9.0
2019.0,Califórnia,78.0,5.0,7.0,92.0,52.0,15.0,5.0,5.0,16.0,7.0
2020.0,Califórnia,59.0,21.0,3.0,123.0,47.0,12.0,8.0,6.0,6.0,7.0
2021.0,Califórnia,86.0,47.0,5.0,134.0,69.0,6.0,8.0,4.0,14.0,9.0
2022.0,Califórnia,83.0,55.0,3.0,116.0,63.0,9.0,10.0,2.0,4.0,9.0
2023.0,Califórnia,82.0,80.0,4.0,99.0,61.0,7.0,8.0,13.0,17.0,13.0
2018.0,Cambará,289.0,34.0,8.0,386.0,157.0,50.0,23.0,50.0,31.0,216.0
2019.0,Cambará,227.0,65.0,9.0,490.0,133.0,50.0,33.0,59.0,29.0,76.0
2020.0,Cambará,171.0,105.0,13.0,403.0,117.0,61.0,18.0,71.0,31.0,47.0
2021.0,Cambará,134.0,149.0,12.0,386.0,106.0,24.0,13.0,71.0,35.0,18.0
2022.0,Cambará,157.0,140.0,12.0,321.0,105.0,23.0,18.0,42.0,19.0,25.0
2023.0,Cambará,148.0,204.0,12.0,169.0,104.0,25.0,14.0,40.0,35.0,34.0
2018.0,Cambira,80.0,10.0,6.0,88.0,54.0,7.0,10.0,16.0,4.0,18.0
2019.0,Cambira,98.0,12.0,5.0,113.0,69.0,12.0,10.0,7.0,6.0,15.0
2020.0,Cambira,85.0,28.0,6.0,81.0,69.0,11.0,9.0,2.0,9.0,18.0
2021.0,Cambira,118.0,39.0,8.0,107.0,84.0,10.0,7.0,4.0,3.0,18.0
2022.0,Cambira,77.0,60.0,5.0,94.0,56.0,10.0,8.0,7.0,8.0,6.0
2023.0,Cambira,105.0,70.0,6.0,75.0,67.0,8.0,13.0,9.0,6.0,12.0
2018.0,Cambé,880.0,445.0,37.0,1.104,365.0,381.0,170.0,161.0,90.0,163.0
2019.0,Cambé,809.0,490.0,39.0,1.108,400.0,303.0,211.0,184.0,87.0,210.0
2020.0,Cambé,711.0,977.0,45.0,1.057,396.0,257.0,170.0,116.0,63.0,192.0
2021.0,Cambé,700.0,1.227,40.0,1.021,403.0,177.0,115.0,157.0,45.0,111.0
2022.0,Cambé,752.0,1.517,38.0,939.0,414.0,165.0,76.0,95.0,53.0,120.0
2023.0,Cambé,833.0,1.454,33.0,990.0,590.0,119.0,89.0,146.0,80.0,260.0
2018.0,Campina Grande do Sul,365.0,86.0,23.0,414.0,204.0,289.0,37.0,44.0,50.0,63.0
2019.0,Campina Grande do Sul,406.0,121.0,24.0,437.0,258.0,216.0,70.0,50.0,45.0,77.0
2020.0,Campina Grande do Sul,344.0,258.0,26.0,452.0,260.0,136.0,57.0,21.0,19.0,104.0
2021.0,Campina Grande do Sul,367.0,460.0,32.0,545.0,282.0,104.0,33.0,22.0,25.0,67.0
2022.0,Campina Grande do Sul,372.0,574.0,38.0,549.0,227.0,115.0,60.0,27.0,31.0,50.0
2023.0,Campina Grande do Sul,453.0,576.0,42.0,483.0,345.0,75.0,53.0,34.0,54.0,98.0
2018.0,Campina da Lagoa,167.0,24.0,24.0,165.0,105.0,11.0,5.0,17.0,4.0,16.0
2019.0,Campina da Lagoa,214.0,21.0,19.0,166.0,129.0,7.0,8.0,12.0,25.0,25.0
2020.0,Campina da Lagoa,190.0,51.0,17.0,116.0,121.0,11.0,5.0,6.0,8.0,42.0
2021.0,Campina da Lagoa,210.0,79.0,20.0,136.0,119.0,7.0,10.0,25.0,20.0,65.0
2022.0,Campina da Lagoa,161.0,102.0,9.0,213.0,93.0,16.0,10.0,6.0,11.0,44.0
2023.0,Campina da Lagoa,177.0,127.0,10.0,123.0,115.0,7.0,6.0,7.0,7.0,21.0
2018.0,Campina do Simão,32.0,4.0,5.0,45.0,22.0,5.0,1.0,1.0,1.0,2.0
2019.0,Campina do Simão,41.0,3.0,1.0,36.0,34.0,1.0,2.0,1.0,1.0,4.0
2020.0,Campina do Simão,53.0,6.0,1.0,28.0,30.0,1.0,1.0,1.0,1.0,5.0
2021.0,Campina do Simão,37.0,17.0,2.0,30.0,27.0,1.0,1.0,1.0,1.0,2.0
2022.0,Campina do Simão,45.0,13.0,5.0,53.0,22.0,1.0,1.0,1.0,1.0,7.0
2023.0,Campina do Simão,55.0,19.0,1.0,26.0,28.0,1.0,1.0,1.0,1.0,4.0
2018.0,Campo Bonito,38.0,2.0,2.0,31.0,15.0,1.0,3.0,1.0,4.0,3.0
2019.0,Campo Bonito,31.0,1.0,8.0,23.0,16.0,2.0,3.0,3.0,3.0,2.5
2020.0,Campo Bonito,23.0,5.0,4.0,21.0,19.0,1.5,2.0,1.0,2.0,3.0
2021.0,Campo Bonito,15.0,13.0,3.0,24.0,16.0,1.0,2.0,1.0,1.0,2.5
2022.0,Campo Bonito,37.0,11.0,2.0,25.0,20.0,2.0,1.0,1.0,2.0,1.0
2023.0,Campo Bonito,43.0,20.0,3.0,23.0,26.0,1.5,1.0,1.0,2.0,2.0
2018.0,Campo Largo,1.634,391.0,69.0,1.621,796.0,671.0,138.0,93.0,142.0,557.0
2019.0,Campo Largo,1.443,523.0,55.0,1.483,842.0,534.0,138.0,77.0,111.0,568.0
2020.0,Campo Largo,1.102,740.0,68.0,1.257,541.0,336.0,80.0,71.0,64.0,495.0
2021.0,Campo Largo,969.0,1.212,67.0,1.272,559.0,247.0,78.0,81.0,58.0,275.0
2022.0,Campo Largo,928.0,1.523,67.0,1.44,508.0,237.0,102.0,56.0,40.0,301.0
2023.0,Campo Largo,1.184,1.632,68.0,1.084,569.0,179.0,73.0,107.0,220.0,419.0
2018.0,Campo Magro,275.0,47.0,21.0,226.0,169.0,60.0,8.0,7.0,10.0,43.0
2019.0,Campo Magro,299.0,58.0,16.0,254.0,171.0,69.0,7.0,6.0,5.0,30.0
2020.0,Campo Magro,299.0,112.0,21.0,247.0,167.0,62.0,21.0,20.0,7.0,19.0
2021.0,Campo Magro,270.0,194.0,23.0,198.0,151.0,52.0,17.0,6.0,6.0,23.0
2022.0,Campo Magro,221.0,238.0,18.0,274.0,154.0,36.0,21.0,15.0,2.0,35.0
2023.0,Campo Magro,275.0,252.0,19.0,208.0,220.0,32.0,19.0,15.0,8.0,71.0
2018.0,Campo Mourão,856.0,187.0,46.0,1.622,558.0,277.0,198.0,88.0,134.0,137.0
2019.0,Campo Mourão,1.041,355.0,40.0,1.686,656.0,228.0,224.0,89.0,120.0,268.0
2020.0,Campo Mourão,790.0,584.0,47.0,1.25,527.0,125.0,160.0,131.0,93.0,173.0
2021.0,Campo Mourão,875.0,1.122,65.0,1.407,506.0,137.0,152.0,75.0,101.0,165.0
2022.0,Campo Mourão,875.0,1.233,57.0,1.824,584.0,173.0,234.0,63.0,109.0,230.0
2023.0,Campo Mourão,963.0,1.201,59.0,1.352,656.0,93.0,170.0,94.0,142.0,337.0
2018.0,Campo do Tenente,58.0,3.0,4.0,136.0,30.0,14.0,14.0,2.0,5.0,7.0
2019.0,Campo do Tenente,48.0,5.0,4.0,119.0,32.0,14.0,2.0,2.0,4.0,10.0
2020.0,Campo do Tenente,57.0,19.0,4.0,74.0,27.0,15.0,3.0,3.0,4.0,26.0
2021.0,Campo do Tenente,75.0,24.0,5.0,113.0,34.0,9.0,3.0,9.0,3.0,30.0
2022.0,Campo do Tenente,87.0,43.0,9.0,102.0,38.0,8.0,1.0,2.0,2.0,27.0
2023.0,Campo do Tenente,110.0,32.0,3.0,113.0,47.0,8.0,1.0,3.0,5.0,36.0
2018.0,Candói,122.0,24.0,16.0,121.0,85.0,30.0,6.0,1.0,3.0,19.0
2019.0,Candói,95.0,28.0,13.0,102.0,78.0,15.0,4.0,1.0,2.0,17.0
2020.0,Candói,97.0,47.0,12.0,97.0,101.0,8.0,2.0,2.0,2.0,19.0
2021.0,Candói,105.0,71.0,9.0,105.0,67.0,10.0,6.0,6.0,1.0,16.0
2022.0,Candói,124.0,58.0,18.0,68.0,78.0,13.0,2.0,11.0,3.0,13.0
2023.0,Candói,116.0,89.0,12.0,87.0,75.0,6.0,4.0,4.0,2.0,12.0
2018.0,Cantagalo,82.0,13.0,7.0,130.0,58.0,15.0,9.0,5.0,9.0,6.0
2019.0,Cantagalo,110.0,5.0,11.0,89.0,49.0,10.0,3.0,3.0,8.0,9.0
2020.0,Cantagalo,85.0,16.0,10.0,66.0,53.0,2.0,6.0,3.0,11.0,12.0
2021.0,Cantagalo,104.0,34.0,9.0,101.0,75.0,8.0,5.0,8.0,4.0,4.0
2022.0,Cantagalo,128.0,45.0,10.0,109.0,54.0,10.0,6.0,3.0,9.0,7.0
2023.0,Cantagalo,159.0,62.0,15.0,111.0,72.0,6.0,8.0,6.0,11.0,20.0
2018.0,Capanema,272.0,21.0,10.0,235.0,144.0,13.0,11.0,15.0,24.0,101.0
2019.0,Capanema,310.0,43.0,10.0,194.0,126.0,14.0,10.0,14.0,28.0,67.0
2020.0,Capanema,240.0,91.0,3.0,109.0,129.0,3.0,7.0,9.0,20.0,112.0
2021.0,Capanema,254.0,145.0,11.0,155.0,127.0,4.0,13.0,15.0,10.0,209.0
2022.0,Capanema,258.0,144.0,15.0,159.0,143.0,10.0,13.0,13.0,11.0,125.0
2023.0,Capanema,233.0,155.0,19.0,101.0,143.0,6.0,7.0,9.0,8.0,153.0
2018.0,Capitão Leônidas Marques,122.0,21.0,6.0,145.0,70.0,19.0,12.0,17.0,41.0,20.0
2019.0,Capitão Leônidas Marques,156.0,16.0,15.0,139.0,72.0,9.0,7.0,21.0,50.0,19.0
2020.0,Capitão Leônidas Marques,118.0,23.0,7.0,77.0,69.0,5.0,7.0,23.0,18.0,10.0
2021.0,Capitão Leônidas Marques,111.0,49.0,9.0,115.0,66.0,4.0,3.0,26.0,19.0,15.0
2022.0,Capitão Leônidas Marques,118.0,98.0,10.0,88.0,99.0,4.0,12.0,12.0,11.0,14.0
2023.0,Capitão Leônidas Marques,168.0,103.0,13.0,90.0,115.0,1.0,18.0,14.0,31.0,16.0
2018.0,Carambeí,193.0,43.0,16.0,201.0,123.0,76.0,10.0,11.0,12.0,46.0
2019.0,Carambeí,212.0,67.0,13.0,260.0,112.0,51.0,5.0,8.0,20.0,51.0
2020.0,Carambeí,136.0,91.0,9.0,213.0,98.0,70.0,12.0,3.0,11.0,36.0
2021.0,Carambeí,138.0,156.0,15.0,202.0,118.0,84.0,20.0,8.0,6.0,33.0
2022.0,Carambeí,139.0,205.0,17.0,272.0,105.0,41.0,33.0,7.0,8.0,43.0
2023.0,Carambeí,238.0,252.0,20.0,284.0,143.0,42.0,25.0,6.0,12.0,66.0
2018.0,Carlópolis,258.0,31.0,6.0,225.0,137.0,39.0,24.0,24.0,41.0,95.0
2019.0,Carlópolis,214.0,31.0,10.0,156.0,116.0,34.0,13.0,22.0,44.0,87.0
2020.0,Carlópolis,175.0,47.0,14.0,160.0,65.0,11.0,6.0,19.0,22.0,37.0
2021.0,Carlópolis,163.0,60.0,12.0,163.0,85.0,20.0,13.0,24.0,19.0,55.0
2022.0,Carlópolis,157.0,112.0,8.0,178.0,81.0,19.0,13.0,12.0,15.0,37.0
2023.0,Carlópolis,209.0,85.0,8.0,206.0,109.0,18.0,15.0,13.0,10.0,37.0
2018.0,Cascavel,3.7,1.287,197.0,5.362,2.265,959.0,754.0,451.0,1.161,961.0
2019.0,Cascavel,4.034,1.333,197.0,5.278,2.469,861.0,655.0,431.0,815.0,1.155
2020.0,Cascavel,3.19,2.092,153.0,4.31,2.186,585.0,457.0,542.0,694.0,936.0
2021.0,Cascavel,3.147,4.108,153.0,5.233,2.13,567.0,661.0,399.0,445.0,747.0
2022.0,Cascavel,3.446,4.893,173.0,5.782,2.016,609.0,722.0,446.0,448.0,725.0
2023.0,Cascavel,3.645,4.991,206.0,5.302,2.186,632.0,530.0,431.0,397.0,868.0
2018.0,Castro,718.0,121.0,30.0,841.0,427.0,240.0,50.0,44.0,54.0,110.0
2019.0,Castro,729.0,149.0,39.0,834.0,411.0,162.0,50.0,36.0,43.0,180.0
2020.0,Castro,497.0,249.0,37.0,721.0,315.0,151.0,32.0,40.0,29.0,110.0
2021.0,Castro,494.0,421.0,32.0,925.0,361.0,167.0,41.0,50.0,33.0,80.0
2022.0,Castro,566.0,603.0,28.0,770.0,303.0,99.0,54.0,28.0,37.0,126.0
2023.0,Castro,750.0,761.0,58.0,643.0,418.0,106.0,44.0,38.0,46.0,213.0
2018.0,Catanduvas,96.0,19.0,14.0,95.0,58.0,10.0,8.0,4.0,11.0,5.0
2019.0,Catanduvas,130.0,23.0,9.0,72.0,82.0,10.0,10.0,9.0,9.0,16.0
2020.0,Catanduvas,109.0,28.0,6.0,64.0,85.0,4.0,3.0,8.0,11.0,19.0
2021.0,Catanduvas,100.0,52.0,6.0,86.0,51.0,2.0,8.0,9.0,10.0,9.0
2022.0,Catanduvas,81.0,34.0,8.0,79.0,61.0,5.0,7.0,4.0,4.0,16.0
2023.0,Catanduvas,82.0,52.0,8.0,62.0,64.0,5.0,2.0,7.0,8.0,9.0
2018.0,Centenário do Sul,99.0,13.0,13.0,118.0,60.0,18.0,10.0,8.0,6.0,12.0
2019.0,Centenário do Sul,67.0,13.0,7.0,130.0,43.0,3.0,5.0,3.0,9.0,11.0
2020.0,Centenário do Sul,102.0,130.0,4.0,103.0,84.0,9.0,5.0,13.0,6.0,17.0
2021.0,Centenário do Sul,79.0,83.0,9.0,115.0,45.0,8.0,9.0,12.0,5.0,20.0
2022.0,Centenário do Sul,76.0,72.0,5.0,92.0,49.0,14.0,7.0,2.0,5.0,15.0
2023.0,Centenário do Sul,99.0,65.0,6.0,87.0,75.0,6.0,9.0,2.0,4.0,5.0
2018.0,Cerro Azul,165.0,13.0,19.0,186.0,105.0,31.0,29.0,7.0,22.0,27.0
2019.0,Cerro Azul,205.0,33.0,11.0,207.0,113.0,29.0,18.0,6.0,6.0,22.0
2020.0,Cerro Azul,120.0,35.0,13.0,121.0,57.0,18.0,11.0,5.0,5.0,9.0
2021.0,Cerro Azul,118.0,54.0,9.0,126.0,49.0,17.0,13.0,6.0,3.0,20.0
2022.0,Cerro Azul,143.0,68.0,13.0,133.0,79.0,16.0,21.0,5.0,2.0,22.0
2023.0,Cerro Azul,153.0,109.0,17.0,88.0,90.0,5.0,7.0,2.0,4.0,48.0
2018.0,Chopinzinho,270.0,32.0,28.0,192.0,98.0,22.0,21.0,7.0,21.0,28.0
2019.0,Chopinzinho,253.0,30.0,20.0,148.0,129.0,7.0,10.0,5.0,19.0,48.0
2020.0,Chopinzinho,205.0,72.0,19.0,138.0,114.0,12.0,3.0,5.0,11.0,38.0
2021.0,Chopinzinho,255.0,105.0,21.0,160.0,146.0,16.0,12.0,8.0,14.0,51.0
2022.0,Chopinzinho,274.0,157.0,19.0,235.0,133.0,8.0,17.0,2.0,7.0,24.0
2023.0,Chopinzinho,289.0,152.0,15.0,141.0,159.0,11.0,14.0,11.0,27.0,46.0
2018.0,Cianorte,563.0,174.0,54.0,988.0,310.0,218.0,137.0,100.0,80.0,135.0
2019.0,Cianorte,594.0,262.0,53.0,943.0,407.0,132.0,112.0,193.0,58.0,157.0
2020.0,Cianorte,454.0,465.0,35.0,651.0,290.0,118.0,87.0,243.0,50.0,134.0
2021.0,Cianorte,515.0,606.0,36.0,577.0,325.0,65.0,58.0,200.0,34.0,124.0
2022.0,Cianorte,534.0,826.0,37.0,697.0,350.0,60.0,80.0,132.0,31.0,124.0
2023.0,Cianorte,628.0,879.0,26.0,652.0,379.0,61.0,70.0,132.0,35.0,165.0
2018.0,Cidade Gaúcha,116.0,17.0,5.0,127.0,104.0,14.0,13.0,15.0,12.0,21.0
2019.0,Cidade Gaúcha,117.0,19.0,8.0,108.0,91.0,19.0,10.0,23.0,9.0,23.0
2020.0,Cidade Gaúcha,112.0,36.0,5.0,100.0,59.0,11.0,3.0,18.0,25.0,23.0
2021.0,Cidade Gaúcha,98.0,59.0,10.0,89.0,55.0,9.0,15.0,16.0,21.0,24.0
2022.0,Cidade Gaúcha,115.0,96.0,6.0,116.0,64.0,7.0,6.0,7.0,14.0,15.0
2023.0,Cidade Gaúcha,128.0,87.0,3.0,109.0,78.0,9.0,12.0,7.0,26.0,25.0
2018.0,Clevelândia,243.0,31.0,10.0,295.0,165.0,29.0,40.0,12.0,7.0,34.0
2019.0,Clevelândia,241.0,33.0,7.0,271.0,117.0,17.0,29.0,10.0,4.0,22.0
2020.0,Clevelândia,244.0,58.0,13.0,193.0,135.0,17.0,15.0,4.0,21.0,26.0
2021.0,Clevelândia,272.0,76.0,13.0,322.0,146.0,16.0,21.0,8.0,14.0,32.0
2022.0,Clevelândia,300.0,125.0,18.0,310.0,146.0,12.0,15.0,7.0,17.0,42.0
2023.0,Clevelândia,290.0,124.0,17.0,255.0,151.0,14.0,9.0,29.0,28.0,38.0
2018.0,Colombo,2.634,539.0,135.0,2.289,1.458,1.98,345.0,220.0,445.0,483.0
2019.0,Colombo,3.072,830.0,167.0,2.437,1.804,1.53,358.0,311.0,371.0,857.0
2020.0,Colombo,2.205,1.287,135.0,2.55,1.301,1.145,405.0,456.0,281.0,868.0
2021.0,Colombo,2.006,2.224,119.0,3.141,1.156,867.0,379.0,248.0,153.0,432.0
2022.0,Colombo,1.965,2.918,168.0,3.212,1.184,684.0,344.0,188.0,86.0,343.0
2023.0,Colombo,2.474,3.024,166.0,2.657,1.643,575.0,320.0,309.0,288.0,1.192
2018.0,Colorado,183.0,34.0,12.0,329.0,115.0,28.0,27.0,38.0,11.0,31.0
2019.0,Colorado,181.0,73.0,10.0,290.0,104.0,24.0,14.0,52.0,40.0,24.0
2020.0,Colorado,176.0,107.0,12.0,229.0,76.0,22.0,14.0,92.0,23.0,33.0
2021.0,Colorado,158.0,164.0,5.0,278.0,87.0,11.0,13.0,35.0,26.0,40.0
2022.0,Colorado,180.0,190.0,11.0,230.0,145.0,17.0,18.0,32.0,26.0,48.0
2023.0,Colorado,166.0,200.0,12.0,277.0,133.0,14.0,17.0,24.0,21.0,36.0
2018.0,Congonhinhas,81.0,14.0,8.0,130.0,54.0,10.0,9.0,15.0,9.0,18.0
2019.0,Congonhinhas,85.0,20.0,5.0,156.0,33.0,17.0,7.0,21.0,17.0,30.0
2020.0,Congonhinhas,83.0,31.0,4.0,107.0,38.0,8.0,7.0,18.0,7.0,22.0
2021.0,Congonhinhas,81.0,40.0,12.0,130.0,39.0,3.0,8.0,26.0,7.0,22.0
2022.0,Congonhinhas,90.0,61.0,15.0,77.0,33.0,9.0,5.0,3.0,9.0,18.0
2023.0,Congonhinhas,112.0,55.0,6.0,97.0,55.0,2.0,5.0,2.0,9.0,40.0
2018.0,Conselheiro Mairinck,56.0,9.0,1.0,53.0,49.0,3.0,3.0,3.0,4.0,90.0
2019.0,Conselheiro Mairinck,64.0,11.0,2.0,45.0,43.0,4.0,6.0,3.0,5.0,58.0
2020.0,Conselheiro Mairinck,81.0,24.0,3.0,37.0,23.0,4.0,3.0,3.0,6.0,44.0
2021.0,Conselheiro Mairinck,62.0,22.0,2.0,37.0,31.0,3.0,1.0,3.0,1.0,32.0
2022.0,Conselheiro Mairinck,74.0,40.0,6.0,55.0,33.0,5.0,3.0,1.0,5.0,22.0
2023.0,Conselheiro Mairinck,40.0,22.0,1.0,56.0,31.0,4.0,3.0,3.0,5.0,23.0
2018.0,Contenda,69.0,17.0,2.0,224.0,51.0,27.0,10.0,5.0,17.0,7.0
2019.0,Contenda,73.0,25.0,6.0,140.0,61.0,32.0,8.0,3.0,14.0,15.0
2020.0,Contenda,92.0,60.0,11.0,194.0,63.0,29.0,6.0,5.0,11.0,27.0
2021.0,Contenda,88.0,102.0,6.0,158.0,51.0,20.0,9.0,10.0,11.0,31.0
2022.0,Contenda,123.0,132.0,19.0,202.0,85.0,33.0,8.0,11.0,17.0,39.0
2023.0,Contenda,193.0,170.0,16.0,169.0,94.0,21.0,9.0,15.0,7.0,51.0
2018.0,Corbélia,205.0,45.0,13.0,189.0,106.0,17.0,15.0,20.0,77.0,57.0
2019.0,Corbélia,204.0,68.0,17.0,179.0,119.0,18.0,17.0,17.0,54.0,44.0
2020.0,Corbélia,189.0,115.0,9.0,140.0,125.0,8.0,17.0,15.0,58.0,66.0
2021.0,Corbélia,191.0,121.0,14.0,156.0,112.0,7.0,9.0,33.0,52.0,36.0
2022.0,Corbélia,199.0,146.0,11.0,144.0,101.0,13.0,12.0,34.0,31.0,26.0
2023.0,Corbélia,180.0,157.0,8.0,145.0,131.0,11.0,10.0,30.0,42.0,45.0
2018.0,Cornélio Procópio,480.0,146.0,15.0,531.0,222.0,28.0,25.0,67.0,83.0,169.0
2019.0,Cornélio Procópio,383.0,200.0,16.0,450.0,159.0,52.0,34.0,77.0,76.0,178.0
2020.0,Cornélio Procópio,402.0,591.0,12.0,521.0,199.0,27.0,19.0,103.0,99.0,169.0
2021.0,Cornélio Procópio,422.0,492.0,16.0,528.0,179.0,33.0,21.0,84.0,53.0,194.0
2022.0,Cornélio Procópio,369.0,568.0,20.0,543.0,242.0,26.0,36.0,77.0,47.0,142.0
2023.0,Cornélio Procópio,478.0,643.0,14.0,489.0,248.0,29.0,27.0,52.0,49.0,217.0
2018.0,Coronel Domingos Soares,66.0,4.0,10.0,60.0,27.0,4.0,2.0,1.0,1.5,7.0
2019.0,Coronel Domingos Soares,55.0,1.0,4.0,39.0,42.0,2.0,3.0,1.0,2.0,9.0
2020.0,Coronel Domingos Soares,67.0,7.0,4.0,70.0,26.0,4.0,2.0,1.0,1.0,2.0
2021.0,Coronel Domingos Soares,45.0,17.0,9.0,40.0,33.0,1.0,1.0,2.0,1.0,4.0
2022.0,Coronel Domingos Soares,33.0,15.0,11.0,34.0,26.0,3.0,1.0,1.0,1.5,3.0
2023.0,Coronel Domingos Soares,69.0,18.0,9.0,40.0,33.0,3.0,1.0,1.0,4.0,7.0
2018.0,Coronel Vivida,289.0,47.0,14.0,239.0,158.0,16.0,15.0,12.0,49.0,52.0
2019.0,Coronel Vivida,337.0,42.0,6.0,251.0,179.0,10.0,15.0,12.0,18.0,59.0
2020.0,Coronel Vivida,265.0,63.0,17.0,232.0,160.0,21.0,11.0,11.0,19.0,74.0
2021.0,Coronel Vivida,252.0,138.0,12.0,295.0,147.0,20.0,10.0,9.0,19.0,80.0
2022.0,Coronel Vivida,238.0,165.0,10.0,304.0,132.0,16.0,15.0,7.0,9.0,16.0
2023.0,Coronel Vivida,303.0,170.0,11.0,238.0,130.0,14.0,14.0,10.0,20.0,28.0
2018.0,Corumbataí do Sul,28.0,6.0,1.0,64.0,20.0,1.0,9.0,2.0,1.0,4.0
2019.0,Corumbataí do Sul,25.0,2.0,1.0,31.0,20.0,3.0,6.0,2.0,2.0,4.0
2020.0,Corumbataí do Sul,24.0,11.0,1.0,12.0,20.0,1.0,2.0,1.0,2.0,1.0
2021.0,Corumbataí do Sul,24.0,10.0,1.0,32.0,21.0,5.0,4.0,4.0,1.0,3.0
2022.0,Corumbataí do Sul,16.0,9.0,2.0,23.0,17.0,2.0,2.0,2.0,1.0,3.0
2023.0,Corumbataí do Sul,21.0,15.0,3.0,39.0,14.0,4.0,4.0,2.0,1.0,1.0
2018.0,Cruz Machado,159.0,10.0,4.0,106.0,113.0,17.0,9.0,1.0,2.0,13.0
2019.0,Cruz Machado,156.0,25.0,10.0,112.0,112.0,10.0,12.0,1.5,3.0,22.0
2020.0,Cruz Machado,157.0,47.0,9.0,86.0,105.0,12.0,9.0,2.0,1.0,11.0
2021.0,Cruz Machado,151.0,45.0,5.0,89.0,93.0,3.0,7.0,1.5,1.0,18.0
2022.0,Cruz Machado,176.0,57.0,9.0,115.0,111.0,3.0,8.0,2.0,13.0,39.0
2023.0,Cruz Machado,185.0,80.0,11.0,77.0,94.0,8.0,5.0,1.0,18.0,40.0
2018.0,Cruzeiro do Iguaçu,76.0,4.0,6.0,58.0,28.0,4.0,7.0,2.0,5.0,5.0
2019.0,Cruzeiro do Iguaçu,76.0,7.0,11.0,47.0,31.0,2.5,2.5,1.0,10.0,20.0
2020.0,Cruzeiro do Iguaçu,60.0,6.0,3.0,49.0,20.0,2.5,1.0,1.0,1.0,32.0
2021.0,Cruzeiro do Iguaçu,57.0,13.0,6.0,41.0,30.0,1.0,2.5,2.0,4.0,28.0
2022.0,Cruzeiro do Iguaçu,55.0,20.0,4.0,58.0,25.0,3.0,3.0,1.0,2.0,27.0
